11.508001	11.483261
11.508001	11.583261
11.508001	11.683261
11.508001	11.783261
11.508001	11.883261
11.508001	11.983261
11.508001	12.083261
11.508001	12.183261
11.508001	12.283261
11.508001	12.383261
11.508001	12.483261
11.508001	12.583261
15.127648	9.028567
15.027648	9.028567
14.927648	9.028567
14.827648	9.028567
14.727648	9.028567
14.627648	9.028567
14.527648	9.028567
14.427648	9.028567
14.327648	9.028567
14.227648	9.028567
14.127648	9.028567
14.027648	9.028567
13.927648	9.028567
13.827648	9.028567
13.827648	8.928567
13.827648	8.828567
13.827648	8.728567
13.827648	8.628567
13.827648	8.528567
13.827648	8.428567
13.827648	8.328567
13.827648	8.228567
13.827648	8.128567
13.827648	8.028567
13.827648	7.928567
13.827648	7.828567
13.827648	7.728567
13.827648	7.628567
13.827648	7.528567
13.827648	7.428567
13.827648	7.328567
13.827648	7.228567
13.827648	7.128567
13.827648	7.028567
13.827648	6.928567
13.827648	6.828567
13.827648	6.728567
13.827648	6.628567
13.827648	6.528567
13.827648	6.428567
13.827648	6.328567
13.827648	6.228567
13.827648	6.128567
13.827648	6.028567
13.827648	5.928567
13.827648	5.828567
13.827648	5.728567
13.827648	5.628567
13.827648	5.528567
13.827648	5.428567
13.827648	5.328567
13.827648	5.228567
13.927648	5.228567
14.027648	5.228567
14.027648	5.328567
14.027648	5.428567
14.127648	5.428567
14.227648	5.428567
14.327648	5.428567
14.427648	5.428567
14.427648	5.528567
14.527648	5.528567
14.527648	5.628567
14.527648	5.728567
14.527648	5.828567
14.627648	5.828567
14.727648	5.828567
14.727648	5.928567
14.827648	5.928567
14.927648	5.928567
15.027648	5.928567
15.127648	5.928567
15.227648	5.928567
11.466215	1.607430
11.466215	1.707430
11.466215	1.807430
11.466215	1.907430
11.466215	2.007430
11.466215	2.107430
11.466215	2.207430
11.466215	2.307430
11.566215	2.307430
11.566215	2.407430
11.566215	2.507430
11.566215	2.607430
11.566215	2.707430
11.566215	2.807430
11.666215	2.807430
11.666215	2.907430
11.666215	3.007430
11.666215	3.107430
11.666215	3.207430
11.666215	3.307430
11.666215	3.407430
11.666215	3.507430
11.566215	3.507430
11.466215	3.507430
11.466215	3.407430
11.466215	3.307430
11.366215	3.307430
11.266215	3.307430
11.166215	3.307430
11.166215	3.207430
11.166215	3.107430
11.166215	3.007430
11.166215	2.907430
11.066215	2.907430
10.966215	2.907430
10.866215	2.907430
10.766215	2.907430
10.666215	2.907430
10.566215	2.907430
10.566215	2.807430
10.466215	2.807430
10.366215	2.807430
10.266215	2.807430
10.166215	2.807430
10.066215	2.807430
9.966215	2.807430
9.866215	2.807430
9.766215	2.807430
9.766215	2.707430
9.766215	2.607430
9.766215	2.507430
9.766215	2.407430
9.766215	2.307430
9.766215	2.207430
9.766215	2.107430
9.666215	2.107430
9.666215	2.007430
9.666215	1.907430
9.666215	1.807430
9.666215	1.707430
9.566215	1.707430
9.566215	1.607430
9.566215	1.507430
9.566215	1.407430
9.566215	1.307430
9.566215	1.207430
9.566215	1.107430
9.466215	1.107430
9.466215	1.007430
9.466215	0.907430
9.466215	0.807430
9.466215	0.707430
9.466215	0.607430
9.466215	0.507430
9.466215	0.407430
9.466215	0.307430
9.466215	0.207430
